velocity, actor, ttfc, ttg, collision_to_ego_times, collision_times, offlane_times, lateral_rmse, final_reward, initial_distance_to_end, end_distance_to_end, road_completion
3,car2,87,0,0,1,2,17.506672375856184,-8.46887739693182,48.82089845192753,83.16417823977869,0
3,car2,83,0,1,1,0,0.6037402831384036,105.96961868078473,48.82089843193428,32.10229368881064,0.34244770743890734
3,car2,0,0,0,0,0,1.7567308140082316,16.5827513037227,48.82089843193428,25.879756242576494,0.46990413790401975
3,car2,61,0,0,1,0,5.402745414272409,-7.355445392740457,48.82089843193428,23.803018878356152,0.5124420147338719
3,car2,58,0,0,2,0,10.050116005263625,-12.709873081539925,48.82089843193428,55.65610167991322,0
3,car2,46,0,1,1,0,4.454965702633328,104.93739212904546,48.82089843193428,33.36369705953622,0.31661034247348746
3,car2,82,0,0,2,1,11.914857288676277,-18.006746843344704,48.82089843193428,27.925393525526577,0.42800328501819884
3,car2,41,0,1,2,0,7.637710094926976,87.66998652820392,48.82089843193428,29.97255623455087,0.3860711867820627
3,car2,40,0,0,1,0,3.141099462478593,-21.534238842652105,48.82089843193428,34.82041173714721,0.2867724098585863
3,car2,0,0,0,0,0,1.839013966417866,14.067296736641927,48.82089843193428,30.241241369444335,0.3805677007028775
