road_id,section_id,lane_id,start_x,start_y,start_z,end_x,end_y,end_z,lane_type,lane_width
9,0,-5,-0.5,23.825742721557617,0.0,-0.35914239287376404,23.825305938720703,0.0,Driving,3.5
9,0,-4,-0.5,20.325742721557617,0.0,-0.3808593153953552,20.325374603271484,0.0,Driving,3.5
1020,0,-1,-9.351849555969238,156.6762237548828,0.0,-22.46649169921875,171.02255249023438,0.0,Driving,3.5
10,0,-5,15.34783935546875,17.37850570678711,0.0,18.181499481201172,14.29440689086914,0.0,Driving,3.5
10,0,-5,15.34783935546875,17.37850570678711,0.0,18.18149757385254,14.294405937194824,0.0,Driving,3.5
10,0,-4,12.904475212097168,14.872516632080078,0.0,15.416032791137695,12.14913272857666,0.0,Driving,3.5
10,0,-4,12.904475212097168,14.872516632080078,0.0,15.416032791137695,12.149131774902344,0.0,Driving,3.5
11,0,-5,22.94505500793457,0.5566354393959045,0.0,22.945743560791016,0.37999993562698364,0.0,Driving,3.5
11,0,-4,19.445159912109375,0.5294022560119629,0.0,19.445743560791016,0.3800000846385956,0.0,Driving,3.5
12,0,-5,-23.945743560791016,0.37999993562698364,0.0,-23.94449234008789,0.6183714866638184,0.0,Driving,3.5
12,0,-4,-20.445743560791016,0.3800000846385956,0.0,-20.444684982299805,0.5816203951835632,0.0,Driving,3.5
1697,0,-1,150.7147216796875,-145.84228515625,7.490434646606445,139.7337188720703,-135.27882385253906,8.0,Driving,3.5
